thetaL, thetaR, a, b
4.047111, 2.790196, 15.000000, 17.000000
4.047111, 2.790196, 15.000000, 17.000000
4.047111, 2.790196, 15.000000, 17.000000
4.047111, 2.790196, 15.000000, 17.000000
4.047111, 2.790196, 15.000000, 17.000000
4.047111, 2.790196, 15.000000, 17.000000
3.858526, 3.078352, 16.000000, 17.000000
3.617171, 3.095870, 15.000000, 16.000000
3.617171, 3.095870, 15.000000, 16.000000
3.617171, 3.095870, 15.000000, 16.000000
3.617171, 3.095870, 15.000000, 16.000000
4.057906, 3.235076, 15.000000, 16.000000
4.057906, 3.235076, 15.000000, 16.000000
4.057906, 3.235076, 15.000000, 16.000000
4.057906, 3.235076, 15.000000, 16.000000
3.914663, 3.245081, 15.000000, 16.000000
4.361815, 3.295193, 14.000000, 15.000000
4.361815, 3.295193, 14.000000, 15.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.813288, 3.040903, 15.000000, 16.000000
3.819366, 3.510124, 14.000000, 16.000000
3.819366, 3.510124, 14.000000, 16.000000
3.819366, 3.510124, 14.000000, 16.000000
3.822699, 3.291367, 13.000000, 15.000000
3.822699, 3.291367, 13.000000, 15.000000
3.822699, 3.291367, 13.000000, 15.000000
4.455044, 3.222922, 15.000000, 16.000000
4.471270, 2.823307, 16.000000, 18.000000
4.471270, 2.823307, 16.000000, 18.000000
4.471270, 2.823307, 16.000000, 18.000000
4.471270, 2.823307, 16.000000, 18.000000
4.471270, 2.823307, 16.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.510594, 3.004472, 17.000000, 18.000000
4.803321, 2.997826, 17.000000, 22.000000
4.803321, 2.997826, 17.000000, 22.000000
4.803321, 2.997826, 17.000000, 22.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.779462, 2.643040, 18.000000, 19.000000
4.550538, 2.675842, 18.000000, 19.000000
4.819891, 2.565977, 16.000000, 17.000000
4.819891, 2.565977, 16.000000, 17.000000
4.819891, 2.565977, 16.000000, 17.000000
4.819891, 2.565977, 16.000000, 17.000000
4.819891, 2.565977, 16.000000, 17.000000
4.520880, 2.473688, 16.000000, 17.000000
4.520880, 2.473688, 16.000000, 17.000000
4.520880, 2.473688, 16.000000, 17.000000
4.520880, 2.473688, 16.000000, 17.000000
4.303242, 2.850576, 14.000000, 15.000000
4.303242, 2.850576, 14.000000, 15.000000
4.303242, 2.850576, 14.000000, 15.000000
4.271918, 2.601144, 12.000000, 14.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
3.491740, 2.778335, 12.000000, 13.000000
2.961281, 3.023706, 10.000000, 14.000000
2.961281, 3.023706, 10.000000, 14.000000
2.706138, 2.828452, 11.000000, 13.000000
2.706138, 2.828452, 11.000000, 13.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
2.392936, 2.595218, 10.000000, 12.000000
3.119662, 2.528796, 11.000000, 12.000000
3.119662, 2.528796, 11.000000, 12.000000
3.119662, 2.528796, 11.000000, 12.000000
2.748417, 2.662457, 13.000000, 14.000000
2.748417, 2.662457, 13.000000, 14.000000
2.870785, 3.299386, 12.000000, 16.000000
2.870785, 3.299386, 12.000000, 16.000000
3.015208, 3.701939, 13.000000, 15.000000
3.015208, 3.701939, 13.000000, 15.000000
3.128235, 3.697937, 12.000000, 16.000000
3.178748, 3.783093, 14.000000, 18.000000
3.178748, 3.783093, 14.000000, 18.000000
3.178748, 3.783093, 14.000000, 18.000000
3.471583, 4.019898, 17.000000, 21.000000
3.471583, 4.019898, 17.000000, 21.000000
3.471583, 4.019898, 17.000000, 21.000000
3.516300, 4.190049, 17.000000, 18.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.957928, 4.533727, 18.000000, 19.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
3.799859, 4.541146, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.070805, 4.447411, 16.000000, 17.000000
4.050552, 4.702413, 17.000000, 18.000000
4.140671, 4.435332, 17.000000, 19.000000
4.140671, 4.435332, 17.000000, 19.000000
4.217528, 4.411893, 21.000000, 22.000000
4.217528, 4.411893, 21.000000, 22.000000
4.217528, 4.411893, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.073027, 4.303844, 21.000000, 22.000000
4.192338, 4.326619, 19.000000, 20.000000
4.567834, 4.114341, 18.000000, 20.000000
4.569946, 4.106849, 19.000000, 21.000000
4.569946, 4.106849, 19.000000, 21.000000
4.569946, 4.106849, 19.000000, 21.000000
4.130244, 4.286794, 19.000000, 21.000000
4.328065, 4.347201, 18.000000, 19.000000
4.328065, 4.347201, 18.000000, 19.000000
4.536161, 4.115731, 18.000000, 19.000000
4.453868, 3.632110, 18.000000, 19.000000
4.453868, 3.632110, 18.000000, 19.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.478145, 3.615528, 17.000000, 18.000000
4.245408, 3.347836, 17.000000, 18.000000
4.245408, 3.347836, 17.000000, 18.000000
4.245408, 3.347836, 17.000000, 18.000000
4.334543, 3.671671, 17.000000, 18.000000
4.334543, 3.671671, 17.000000, 18.000000
4.447452, 3.669605, 16.000000, 18.000000
4.447452, 3.669605, 16.000000, 18.000000
4.447452, 3.669605, 16.000000, 18.000000
4.447452, 3.669605, 16.000000, 18.000000
4.447452, 3.669605, 16.000000, 18.000000
4.220245, 3.336101, 14.000000, 18.000000
4.251989, 3.043151, 15.000000, 19.000000
4.093384, 3.710456, 15.000000, 18.000000
3.964415, 3.891630, 16.000000, 19.000000
3.908911, 3.798645, 16.000000, 20.000000
3.908911, 3.798645, 16.000000, 20.000000
3.769338, 3.426356, 16.000000, 19.000000
3.769338, 3.426356, 16.000000, 19.000000
3.443597, 3.701862, 17.000000, 20.000000
3.443597, 3.701862, 17.000000, 20.000000
3.452857, 4.185337, 14.000000, 16.000000
3.452857, 4.185337, 14.000000, 16.000000
3.395233, 3.778368, 14.000000, 17.000000
3.395233, 3.778368, 14.000000, 17.000000
3.740195, 3.879508, 14.000000, 17.000000
3.740195, 3.879508, 14.000000, 17.000000
3.740195, 3.879508, 14.000000, 17.000000
4.411804, 3.664640, 15.000000, 20.000000
4.395653, 3.225524, 16.000000, 19.000000
4.082956, 3.069788, 15.000000, 17.000000
3.797813, 3.155302, 17.000000, 18.000000
3.797813, 3.155302, 17.000000, 18.000000
3.797813, 3.155302, 17.000000, 18.000000
3.797813, 3.155302, 17.000000, 18.000000
3.797813, 3.155302, 17.000000, 18.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
3.633978, 2.943678, 17.000000, 19.000000
4.044276, 3.111912, 16.000000, 19.000000
4.044276, 3.111912, 16.000000, 19.000000
4.044276, 3.111912, 16.000000, 19.000000
3.690208, 2.453895, 17.000000, 19.000000
3.690208, 2.453895, 17.000000, 19.000000
3.690208, 2.453895, 17.000000, 19.000000
3.417888, 2.566235, 15.000000, 16.000000
3.417888, 2.566235, 15.000000, 16.000000
3.417888, 2.566235, 15.000000, 16.000000
3.417888, 2.566235, 15.000000, 16.000000
3.417888, 2.566235, 15.000000, 16.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.243615, 2.661234, 16.000000, 17.000000
4.577552, 2.336106, 15.000000, 16.000000
4.879775, 2.376220, 14.000000, 15.000000
4.879775, 2.376220, 14.000000, 15.000000
5.043853, 2.476914, 14.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.286981, 2.627835, 15.000000, 16.000000
5.566241, 2.833536, 15.000000, 16.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.307150, 2.580909, 16.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
5.011310, 2.390667, 15.000000, 17.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.739002, 2.041848, 17.000000, 18.000000
4.889734, 2.075467, 15.000000, 18.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.488502, 2.248342, 16.000000, 17.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.365079, 2.493546, 17.000000, 18.000000
5.010419, 2.802375, 18.000000, 19.000000
5.010419, 2.802375, 18.000000, 19.000000
4.651502, 2.674750, 15.000000, 17.000000
4.651502, 2.674750, 15.000000, 17.000000
4.651502, 2.674750, 15.000000, 17.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.754331, 2.998286, 15.000000, 16.000000
4.423376, 2.863664, 14.000000, 16.000000
4.634564, 3.162534, 14.000000, 16.000000
4.634564, 3.162534, 14.000000, 16.000000
5.192893, 3.412540, 15.000000, 16.000000
4.524008, 3.511967, 15.000000, 17.000000
4.524008, 3.511967, 15.000000, 17.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.877255, 2.702118, 17.000000, 19.000000
4.970282, 2.549257, 18.000000, 20.000000
4.970282, 2.549257, 18.000000, 20.000000
4.970282, 2.549257, 18.000000, 20.000000
4.970282, 2.549257, 18.000000, 20.000000
4.474342, 2.322307, 21.000000, 23.000000
4.474342, 2.322307, 21.000000, 23.000000
4.474342, 2.322307, 21.000000, 23.000000
4.709009, 2.787412, 21.000000, 23.000000
4.709009, 2.787412, 21.000000, 23.000000
4.709009, 2.787412, 21.000000, 23.000000
4.709009, 2.787412, 21.000000, 23.000000
4.847794, 3.082979, 21.000000, 22.000000
4.847794, 3.082979, 21.000000, 22.000000
4.847794, 3.082979, 21.000000, 22.000000
4.847794, 3.082979, 21.000000, 22.000000
4.847794, 3.082979, 21.000000, 22.000000
4.847794, 3.082979, 21.000000, 22.000000
4.303486, 3.176125, 20.000000, 21.000000
4.303486, 3.176125, 20.000000, 21.000000
4.303486, 3.176125, 20.000000, 21.000000
4.340616, 2.811091, 19.000000, 20.000000
4.340616, 2.811091, 19.000000, 20.000000
4.310390, 2.667717, 19.000000, 20.000000
4.310390, 2.667717, 19.000000, 20.000000
4.310390, 2.667717, 19.000000, 20.000000
4.528118, 1.995486, 19.000000, 20.000000
4.528118, 1.995486, 19.000000, 20.000000
4.528118, 1.995486, 19.000000, 20.000000
4.528118, 1.995486, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
4.776871, 1.849432, 19.000000, 20.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
5.050655, 2.063451, 17.000000, 18.000000
4.867366, 2.224832, 15.000000, 16.000000
4.867366, 2.224832, 15.000000, 16.000000
4.867366, 2.224832, 15.000000, 16.000000
4.867366, 2.224832, 15.000000, 16.000000
4.586441, 2.221838, 15.000000, 17.000000
5.009528, 2.656382, 13.000000, 15.000000
5.009528, 2.656382, 13.000000, 15.000000
5.009528, 2.656382, 13.000000, 15.000000
5.009528, 2.656382, 13.000000, 15.000000
5.009528, 2.656382, 13.000000, 15.000000
5.009528, 2.656382, 13.000000, 15.000000
5.098961, 2.786731, 13.000000, 16.000000
5.098961, 2.786731, 13.000000, 16.000000
5.098961, 2.786731, 13.000000, 16.000000
5.098961, 2.786731, 13.000000, 16.000000
5.436831, 3.390083, 15.000000, 16.000000
5.436831, 3.390083, 15.000000, 16.000000
5.436831, 3.390083, 15.000000, 16.000000
5.436831, 3.390083, 15.000000, 16.000000
5.436831, 3.390083, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.573050, 3.147081, 15.000000, 16.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
5.500854, 3.648655, 16.000000, 17.000000
4.950989, 3.849856, 15.000000, 16.000000
4.950989, 3.849856, 15.000000, 16.000000
5.475834, 4.030995, 16.000000, 17.000000
5.475834, 4.030995, 16.000000, 17.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
5.241505, 4.288622, 17.000000, 18.000000
4.575213, 3.994358, 14.000000, 16.000000
4.575213, 3.994358, 14.000000, 16.000000
4.289616, 4.171536, 14.000000, 15.000000
4.289616, 4.171536, 14.000000, 15.000000
4.289616, 4.171536, 14.000000, 15.000000
3.969299, 3.948952, 12.000000, 14.000000
3.969299, 3.948952, 12.000000, 14.000000
3.969299, 3.948952, 12.000000, 14.000000
3.969299, 3.948952, 12.000000, 14.000000
3.958180, 3.816667, 13.000000, 14.000000
4.088883, 4.050966, 15.000000, 16.000000
4.088883, 4.050966, 15.000000, 16.000000
4.088883, 4.050966, 15.000000, 16.000000
3.836586, 3.399040, 16.000000, 18.000000
3.836586, 3.399040, 16.000000, 18.000000
3.836586, 3.399040, 16.000000, 18.000000
3.836586, 3.399040, 16.000000, 18.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.171395, 3.389032, 20.000000, 21.000000
4.377192, 3.217067, 18.000000, 19.000000
4.377192, 3.217067, 18.000000, 19.000000
4.377192, 3.217067, 18.000000, 19.000000
4.794087, 3.146061, 20.000000, 21.000000
4.794087, 3.146061, 20.000000, 21.000000
4.794087, 3.146061, 20.000000, 21.000000
4.943979, 3.234776, 21.000000, 23.000000
4.943979, 3.234776, 21.000000, 23.000000
4.943979, 3.234776, 21.000000, 23.000000
4.943979, 3.234776, 21.000000, 23.000000
4.674231, 2.999158, 19.000000, 20.000000
4.674231, 2.999158, 19.000000, 20.000000
4.674231, 2.999158, 19.000000, 20.000000
4.674231, 2.999158, 19.000000, 20.000000
4.674231, 2.999158, 19.000000, 20.000000
4.843656, 3.010854, 18.000000, 19.000000
4.843656, 3.010854, 18.000000, 19.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.158199, 2.975204, 20.000000, 21.000000
5.507717, 3.103960, 19.000000, 20.000000
5.507717, 3.103960, 19.000000, 20.000000
5.507717, 3.103960, 19.000000, 20.000000
5.507717, 3.103960, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
5.242470, 2.929557, 19.000000, 20.000000
4.761425, 3.205727, 16.000000, 19.000000
4.761425, 3.205727, 16.000000, 19.000000
4.761425, 3.205727, 16.000000, 19.000000
4.175348, 3.299932, 19.000000, 20.000000
4.175348, 3.299932, 19.000000, 20.000000
4.175348, 3.299932, 19.000000, 20.000000
4.197427, 3.252914, 18.000000, 19.000000
4.197427, 3.252914, 18.000000, 19.000000
4.197427, 3.252914, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.854334, 2.829730, 18.000000, 19.000000
3.817708, 2.817804, 18.000000, 20.000000
4.072995, 3.114921, 19.000000, 20.000000
4.436656, 2.800340, 18.000000, 19.000000
4.436656, 2.800340, 18.000000, 19.000000
4.436656, 2.800340, 18.000000, 19.000000
4.436656, 2.800340, 18.000000, 19.000000
4.436656, 2.800340, 18.000000, 19.000000
